,Player,Series,date,Mat,Inns,NO,Runs,HS,Avg,BF,SR,100,50,0,4s,6s,Afghanistan,Australia,Bangladesh,England,India,Netherlands,New Zealand,Pakistan,South Africa,Sri Lanka,AVG_Run,AVG_SR,AVG_BF
1884,Charith Asalanka,"ICC Men's Cricket World Cup Super League, 2020-2022/23",29 Jun 2021,16,15.0,1,583,83*,41.64,648.0,89.96,0,6,1,45,11,3,0,0,2,0,0,2,0,3,0,41.64,89.96,0.144
1885,Charith Asalanka,"Sri Lanka in England ODI Series, 2021",29 Jun 2021,2,2.0,0,3,3,1.50,17.0,17.64,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,21.57,53.8,0.08616666666666666
1886,Charith Asalanka,"India in Sri Lanka ODI Series, 2021",18 Jul 2021,3,3.0,0,127,65,42.33,161.0,78.88,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,31.95,66.34,0.13252777777777777
1887,Charith Asalanka,"South Africa in Sri Lanka ODI Series, 2021",2 Sep 2021,3,3.0,0,196,77,65.33,202.0,97.02,0,2,0,13,4,0,0,0,0,0,0,0,0,3,0,48.64,81.68,0.17848611111111112
1888,Charith Asalanka,"Zimbabwe in Sri Lanka ODI Series, 2021/22",16 Jan 2022,3,3.0,0,146,71,48.66,145.0,100.68,0,2,0,13,3,0,0,0,0,0,0,0,0,0,0,48.65,91.18,0.1697986111111111
1889,Charith Asalanka,"Australia in Sri Lanka ODI Series, 2022",14 Jun 2022,5,5.0,1,187,110,46.75,214.0,87.38,1,0,0,16,2,0,5,0,0,0,0,0,0,0,0,47.7,89.28,0.1562326388888889
1890,Charith Asalanka,"Afghanistan in Sri Lanka ODI Series, 2022/23",25 Nov 2022,3,2.0,1,93,83*,93.00,90.0,103.33,0,1,0,5,4,3,0,0,0,0,0,0,0,0,0,70.35,96.305,0.15311631944444443
1891,Charith Asalanka,"Sri Lanka in India ODI Series, 2022/23",10 Jan 2023,3,3.0,0,39,23,13.00,53.0,73.58,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,41.675,84.9425,0.10600260416666665
1892,Charith Asalanka,"Sri Lanka in New Zealand ODI Series, 2022/23",25 Mar 2023,2,2.0,0,18,9,9.00,33.0,54.54,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,25.3375,69.74125,0.08050130208333332
1893,Charith Asalanka,"Afghanistan in Sri Lanka ODI Series, 2023",2 Jun 2023,3,2.0,0,97,91,48.50,107.0,90.65,0,1,0,12,0,3,0,0,0,0,0,0,0,0,0,36.91875,80.195625,0.12941731770833334
1894,Charith Asalanka,"ICC Cricket World Cup Qualifier (in Zimbabwe), 2023",19 Jun 2023,8,5.0,1,187,63,46.75,162.0,115.43,0,1,0,14,6,0,0,0,0,0,2,0,0,0,0,41.834375,97.8128125,0.11870865885416668
1895,Charith Asalanka,"Asia Cup (Afghanistan, Bangladesh, India, Nepal, Pakistan, Sri Lanka in Pakistan/Sri Lanka), 2023",31 Aug 2023,6,6.0,2,179,62*,44.75,241.0,74.27,0,1,1,13,3,1,0,2,0,0,0,0,1,0,0,43.2921875,86.04140625,0.12629877387152777
1896,Charith Asalanka,"ICC Cricket World Cup (in India), 2023/24",7 Oct 2023,8,7.0,0,280,108,40.00,330.0,84.84,1,1,0,18,11,1,1,1,1,0,1,0,1,1,0,41.64609375,85.440703125,0.14172081550719245
1897,Dhananjaya de Silva,"Sri Lanka in Ireland ODI Series, 2016",16 Jun 2016,1,1.0,1,3,3*,-,3.0,100.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,100.0,0.01
1898,Dhananjaya de Silva,"Australia in Sri Lanka ODI Series, 2016",21 Aug 2016,5,5.0,0,131,76,26.20,180.0,72.77,0,1,0,15,0,0,5,0,0,0,0,0,0,0,0,13.1,86.38499999999999,0.065
1899,Dhananjaya de Silva,"Zimbabwe Tri-Nation Series (Sri Lanka, West Indies, Zimbabwe), 2016/17",14 Nov 2016,5,4.0,1,139,78*,46.33,146.0,95.20,0,2,1,19,0,0,0,0,0,0,0,0,0,0,0,29.715,90.79249999999999,0.09333333333333334
1900,Dhananjaya de Silva,"Sri Lanka in South Africa ODI Series, 2016/17",28 Jan 2017,5,5.0,0,61,28,12.20,116.0,52.58,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,20.9575,71.68625,0.08533333333333334
1901,Dhananjaya de Silva,"ICC Champions Trophy (in England), 2017",12 Jun 2017,1,1.0,0,1,1,1.00,6.0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.97875,44.173125,0.052666666666666674
1902,Dhananjaya de Silva,"South Africa in Sri Lanka ODI Series, 2018",5 Aug 2018,3,3.0,0,124,84,41.33,117.0,105.98,0,1,0,11,4,0,0,0,0,0,0,0,0,3,0,26.154374999999998,75.0765625,0.09133333333333334
1903,Dhananjaya de Silva,"Asia Cup (Afghanistan, Bangladesh, Hong Kong, India, Pakistan, Sri Lanka in United Arab Emirates), 2018",15 Sep 2018,2,2.0,0,23,23,11.50,41.0,56.09,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,18.8271875,65.58328125,0.07983333333333334
1904,Dhananjaya de Silva,"England in Sri Lanka ODI Series, 2018/19",10 Oct 2018,5,4.0,2,75,36*,37.50,103.0,72.81,0,0,0,5,2,0,0,0,5,0,0,0,0,0,0,28.16359375,69.196640625,0.08283333333333334
1905,Dhananjaya de Silva,"Sri Lanka in New Zealand ODI Series, 2018/19",8 Jan 2019,1,1.0,0,36,36,36.00,29.0,124.13,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,32.081796875,96.66332031249999,0.08975
1906,Dhananjaya de Silva,"Sri Lanka in South Africa ODI Series, 2018/19",3 Mar 2019,4,4.0,0,88,39,22.00,136.0,64.70,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,27.0408984375,80.68166015624999,0.10154166666666667
1907,Dhananjaya de Silva,"Sri Lanka in Scotland ODI Series, 2019",21 May 2019,1,1.0,0,7,7,7.00,10.0,70.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.020449218750002,75.340830078125,0.0674375
1908,Dhananjaya de Silva,"ICC Cricket World Cup (in England), 2019",1 Jun 2019,7,7.0,3,108,29*,27.00,174.0,62.06,0,0,1,8,0,1,1,0,1,0,0,1,0,1,0,22.010224609375,68.7004150390625,0.07514732142857142
1909,Dhananjaya de Silva,"Bangladesh in Sri Lanka ODI Series, 2019",26 Jul 2019,2,1.0,0,18,18,18.00,12.0,150.00,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,20.0051123046875,109.35020751953125,0.05757366071428571
1910,Dhananjaya de Silva,"West Indies in Sri Lanka ODI Series, 2019/20",22 Feb 2020,3,3.0,0,81,51,27.00,81.0,100.00,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,23.50255615234375,104.67510375976562,0.07378683035714285
1911,Dhananjaya de Silva,"ICC Men's Cricket World Cup Super League, 2020-2022/23",23 May 2021,15,14.0,1,338,91,26.00,468.0,72.22,0,2,0,34,0,3,0,3,2,0,0,1,0,3,0,24.751278076171875,88.44755187988281,0.09260770089285714
1912,Dhananjaya de Silva,"Sri Lanka in Bangladesh ODI Series, 2021",23 May 2021,3,3.0,1,74,55*,37.00,106.0,69.81,0,1,0,5,0,0,0,3,0,0,0,0,0,0,0,30.875639038085936,79.1287759399414,0.10519273933531745
1913,Dhananjaya de Silva,"Sri Lanka in England ODI Series, 2021",1 Jul 2021,2,2.0,0,95,91,47.50,103.0,92.23,0,1,0,14,0,0,0,0,2,0,0,0,0,0,0,39.18781951904297,85.6793879699707,0.13842970300099205
1914,Dhananjaya de Silva,"India in Sri Lanka ODI Series, 2021",18 Jul 2021,3,3.0,0,48,32,16.00,81.0,59.25,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,27.593909759521484,72.46469398498536,0.11421485150049603
1915,Dhananjaya de Silva,"South Africa in Sri Lanka ODI Series, 2021",2 Sep 2021,3,3.0,0,87,44,29.00,130.0,66.92,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,28.29695487976074,69.69234699249267,0.12932964797247024
1916,Dhananjaya de Silva,"Australia in Sri Lanka ODI Series, 2022",14 Jun 2022,4,4.0,0,126,60,31.50,136.0,92.64,0,1,0,13,1,0,4,0,0,0,0,0,0,0,0,29.89847743988037,81.16617349624633,0.12133149065290177
1917,Dhananjaya de Silva,"Afghanistan in Sri Lanka ODI Series, 2022/23",25 Nov 2022,3,2.0,0,21,16,10.50,27.0,77.77,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,20.199238719940183,79.46808674812317,0.08316574532645088
1918,Dhananjaya de Silva,"Sri Lanka in India ODI Series, 2022/23",10 Jan 2023,2,2.0,0,47,47,23.50,41.0,114.63,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,21.84961935997009,97.04904337406158,0.0757495393298921
1919,Dhananjaya de Silva,"Sri Lanka in New Zealand ODI Series, 2022/23",31 Mar 2023,1,1.0,0,13,13,13.00,21.0,61.90,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,17.424809679985046,79.47452168703079,0.07287476966494605
1920,Dhananjaya de Silva,"Afghanistan in Sri Lanka ODI Series, 2023",2 Jun 2023,3,2.0,1,80,51,80.00,83.0,96.38,0,1,0,6,1,3,0,0,0,0,0,0,0,0,0,48.71240483999252,87.9272608435154,0.10560405149913969
1921,Dhananjaya de Silva,"ICC Cricket World Cup Qualifier (in Zimbabwe), 2023",19 Jun 2023,7,5.0,1,167,93,41.75,190.0,87.89,0,1,0,14,3,0,0,0,0,0,2,0,0,0,0,45.231202419996265,87.90863042175769,0.11613535908290318
1922,Dhananjaya de Silva,"Asia Cup (Afghanistan, Bangladesh, India, Nepal, Pakistan, Sri Lanka in Pakistan/Sri Lanka), 2023",31 Aug 2023,6,6.0,0,72,41,12.00,117.0,61.53,0,0,0,7,0,1,0,2,0,0,0,0,1,0,0,28.615601209998133,74.71931521087885,0.09056767954145159
1923,Dhananjaya de Silva,"ICC Cricket World Cup (in India), 2023/24",7 Oct 2023,7,6.0,0,121,34,20.16,160.0,75.62,0,0,0,11,3,1,1,1,1,0,1,0,1,1,0,24.387800604999065,75.16965760543943,0.08972828421517023
1924,Dushan Hemantha,"Afghanistan in Sri Lanka ODI Series, 2023",2 Jun 2023,1,1.0,0,22,22,22.00,20.0,110.00,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,22.0,110.0,0.06666666666666667
1925,Dushan Hemantha,"ICC Cricket World Cup Qualifier (in Zimbabwe), 2023",7 Jul 2023,1,0.0,-,-,-,-,0.0,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,22.0,110.0,0.06666666666666667
1926,Dushan Hemantha,"Asia Cup (Afghanistan, Bangladesh, India, Nepal, Pakistan, Sri Lanka in Pakistan/Sri Lanka), 2023",17 Sep 2023,1,1.0,1,13,13*,-,15.0,86.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.0,70.83,0.04166666666666667
1927,Dushan Hemantha,"ICC Cricket World Cup (in India), 2023/24",21 Oct 2023,2,2.0,1,4,4*,4.00,4.0,100.00,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4.75,85.41499999999999,0.02416666666666667
1928,Maheesh Theekshana,"ICC Men's Cricket World Cup Super League, 2020-2022/23",7 Sep 2021,7,4.0,3,18,10*,18.00,44.0,40.90,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,18.0,40.9,0.03666666666666667
1929,Maheesh Theekshana,"South Africa in Sri Lanka ODI Series, 2021",7 Sep 2021,1,1.0,1,10,10*,-,26.0,38.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18.0,39.68,0.06166666666666667
1930,Maheesh Theekshana,"Zimbabwe in Sri Lanka ODI Series, 2021/22",16 Jan 2022,3,2.0,2,5,4*,-,6.0,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,61.504999999999995,0.035833333333333335
1931,Maheesh Theekshana,"Australia in Sri Lanka ODI Series, 2022",14 Jun 2022,5,3.0,2,13,11*,13.00,27.0,48.14,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,8.75,54.8225,0.032916666666666664
1932,Maheesh Theekshana,"Afghanistan in Sri Lanka ODI Series, 2022/23",25 Nov 2022,3,1.0,0,3,3,3.00,12.0,25.00,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5.875,39.911249999999995,0.03645833333333333
1933,Maheesh Theekshana,"Afghanistan in Sri Lanka ODI Series, 2023",4 Jun 2023,2,0.0,-,-,-,-,0.0,-,-,-,-,-,-,2,0,0,0,0,0,0,0,0,0,5.875,39.911249999999995,0.03645833333333333
1934,Maheesh Theekshana,"ICC Cricket World Cup Qualifier (in Zimbabwe), 2023",19 Jun 2023,8,4.0,1,57,28,19.00,100.0,57.00,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,10.96875,38.4778125,0.05078125
1935,Maheesh Theekshana,"Asia Cup (Afghanistan, Bangladesh, India, Nepal, Pakistan, Sri Lanka in Pakistan/Sri Lanka), 2023",31 Aug 2023,5,3.0,0,32,28,10.66,41.0,78.04,0,0,0,2,1,1,0,2,0,0,0,0,1,0,0,10.814375,58.25890625,0.04816840277777778
1936,Maheesh Theekshana,"ICC Cricket World Cup (in India), 2023/24",10 Oct 2023,7,5.0,1,62,29,15.50,94.0,65.95,0,0,2,8,1,1,1,1,1,0,1,0,1,0,0,13.1571875,62.104453125000006,0.05541753472222222
1937,Dunith Wellalage,"Australia in Sri Lanka ODI Series, 2022",14 Jun 2022,5,3.0,0,43,20,14.33,72.0,59.72,0,0,0,2,1,0,5,0,0,0,0,0,0,0,0,14.33,59.72,0.08
1938,Dunith Wellalage,"ICC Men's Cricket World Cup Super League, 2020-2022/23",30 Nov 2022,1,1.0,1,31,31*,-,21.0,147.61,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,14.33,103.665,0.07500000000000001
1939,Dunith Wellalage,"Afghanistan in Sri Lanka ODI Series, 2022/23",30 Nov 2022,1,1.0,1,31,31*,-,21.0,147.61,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,14.33,125.63750000000002,0.07250000000000001
1940,Dunith Wellalage,"Sri Lanka in India ODI Series, 2022/23",10 Jan 2023,3,3.0,0,35,32,11.66,48.0,72.91,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,7.62125,99.27375,0.06291666666666668
1941,Dunith Wellalage,"Asia Cup (Afghanistan, Bangladesh, India, Nepal, Pakistan, Sri Lanka in Pakistan/Sri Lanka), 2023",31 Aug 2023,6,5.0,2,86,42*,28.66,110.0,78.18,0,0,1,6,2,1,0,2,0,0,0,0,1,0,0,18.140625,88.726875,0.068125
1942,Dunith Wellalage,"ICC Cricket World Cup (in India), 2023/24",7 Oct 2023,3,3.0,0,12,10,4.00,18.0,66.66,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,11.0703125,77.6934375,0.044062500000000004
1943,Kasun Rajitha,"South Africa in Sri Lanka ODI Series, 2018",1 Aug 2018,1,0.0,-,-,-,-,0.0,-,-,-,-,-,-,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
1944,Kasun Rajitha,"England in Sri Lanka ODI Series, 2018/19",20 Oct 2018,2,0.0,-,-,-,-,0.0,-,-,-,-,-,-,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
1945,Kasun Rajitha,"Sri Lanka in South Africa ODI Series, 2018/19",6 Mar 2019,3,2.0,1,0,0*,0.00,10.0,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.008333333333333333
1946,Kasun Rajitha,"ICC Cricket World Cup (in England), 2019",1 Jul 2019,2,0.0,-,-,-,-,0.0,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.008333333333333333
1947,Kasun Rajitha,"Bangladesh in Sri Lanka ODI Series, 2019",31 Jul 2019,1,1.0,1,0,0*,-,0.0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.008333333333333333
1948,Kasun Rajitha,"ICC Men's Cricket World Cup Super League, 2020-2022/23",20 Jul 2021,6,4.0,1,23,9,7.66,47.0,48.93,0,0,0,3,0,3,0,0,0,0,0,2,0,0,0,3.83,24.465,0.020625
1949,Kasun Rajitha,"India in Sri Lanka ODI Series, 2021",20 Jul 2021,1,1.0,1,1,1*,-,1.0,100.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83,62.2325,0.011979166666666667
1950,Kasun Rajitha,"Afghanistan in Sri Lanka ODI Series, 2022/23",25 Nov 2022,3,1.0,0,8,8,8.00,5.0,160.00,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,4.9575,111.11625000000001,0.014322916666666668
1951,Kasun Rajitha,"Sri Lanka in India ODI Series, 2022/23",10 Jan 2023,3,3.0,3,39,17*,-,59.0,66.10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4.9575,88.608125,0.039939236111111116
1952,Kasun Rajitha,"Sri Lanka in New Zealand ODI Series, 2022/23",25 Mar 2023,2,2.0,0,14,9,7.00,41.0,34.14,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,4.739375,61.3740625,0.05413628472222222
1953,Kasun Rajitha,"Afghanistan in Sri Lanka ODI Series, 2023",2 Jun 2023,2,1.0,0,0,0,0.00,1.0,0.00,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,4.739375,61.3740625,0.028734809027777777
1954,Kasun Rajitha,"ICC Cricket World Cup Qualifier (in Zimbabwe), 2023",19 Jun 2023,4,2.0,0,1,1,0.50,7.0,14.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.43484375,22.483515625,0.020200737847222223
1955,Kasun Rajitha,"Asia Cup (Afghanistan, Bangladesh, India, Nepal, Pakistan, Sri Lanka in Pakistan/Sri Lanka), 2023",31 Aug 2023,4,2.0,1,2,1*,2.00,3.0,66.66,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1.7174218749999999,44.571757812499996,0.012600368923611112
1956,Kasun Rajitha,"ICC Cricket World Cup (in India), 2023/24",7 Oct 2023,6,4.0,0,52,33,13.00,57.0,91.22,0,0,1,6,1,1,0,1,1,0,1,0,0,1,0,7.3587109375,67.89587890625,0.030050184461805556
1957,Matheesha Pathirana,"Afghanistan in Sri Lanka ODI Series, 2023",2 Jun 2023,1,1.0,0,1,1,1.00,2.0,50.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,50.0,0.006666666666666667
1958,Matheesha Pathirana,"ICC Cricket World Cup Qualifier (in Zimbabwe), 2023",2 Jul 2023,3,1.0,0,4,4,4.00,11.0,36.36,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.5,43.18,0.021666666666666667
1959,Matheesha Pathirana,"Asia Cup (Afghanistan, Bangladesh, India, Nepal, Pakistan, Sri Lanka in Pakistan/Sri Lanka), 2023",31 Aug 2023,6,3.0,1,0,0*,0.00,3.0,0.00,0,0,2,0,0,1,0,2,0,0,0,0,1,0,0,2.5,43.18,0.0125
1960,Matheesha Pathirana,"ICC Cricket World Cup (in India), 2023/24",7 Oct 2023,2,2.0,1,6,5,6.00,19.0,31.57,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3.625,26.58,0.022083333333333337
1961,Angelo Mathews,"Sri Lanka in Zimbabwe ODI Series, 2008/09",28 Nov 2008,2,2.0,0,31,31,15.50,39.0,79.48,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15.5,79.48,0.065
1962,Angelo Mathews,"Tri-Nation Tournament in Bangladesh, 2008/09",12 Jan 2009,2,2.0,1,54,52*,54.00,101.0,53.46,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,34.75,66.47,0.11666666666666667
1963,Angelo Mathews,"India in Sri Lanka ODI Series, 2008/09",5 Feb 2009,1,1.0,0,6,6,6.00,9.0,66.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.375,66.565,0.07333333333333333
1964,Angelo Mathews,"Pakistan in Sri Lanka ODI Series, 2009",30 Jul 2009,5,3.0,0,56,43,18.66,69.0,81.15,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,19.5175,73.8575,0.075
1965,Angelo Mathews,"Compaq Cup (India, New Zealand, Sri Lanka in Sri Lanka), 2009",8 Sep 2009,3,3.0,0,84,51,28.00,108.0,77.77,0,1,0,6,1,0,0,0,0,0,0,1,0,0,0,23.75875,75.81375,0.0975
1966,Angelo Mathews,"ICC Champions Trophy (in South Africa), 2009/10",22 Sep 2009,3,3.0,0,69,52,23.00,98.0,70.40,0,1,0,6,0,0,0,0,1,0,0,1,0,1,0,23.379375,73.106875,0.10319444444444445
1967,Angelo Mathews,"Sri Lanka in India ODI Series, 2009/10",15 Dec 2009,2,2.0,1,75,38,75.00,58.0,129.31,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,49.1896875,101.2084375,0.09993055555555555
1968,Angelo Mathews,"Zimbabwe Triangular Series (India, Sri Lanka, Zimbabwe), 2010",30 May 2010,2,1.0,0,75,75,75.00,95.0,78.94,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,62.094843749999995,90.07421875,0.2082986111111111
1969,Angelo Mathews,"Asia Cup (Bangladesh, India, Pakistan, Sri Lanka in Sri Lanka), 2010",15 Jun 2010,4,3.0,2,97,55*,97.00,104.0,93.26,0,1,1,5,1,0,0,1,0,0,0,0,1,0,0,79.547421875,91.667109375,0.16192708333333333
1970,Angelo Mathews,"Sri Lanka Triangular Series (India, New Zealand, Sri Lanka), 2010",13 Aug 2010,5,3.0,0,16,15,5.33,31.0,51.61,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,42.4387109375,71.6385546875,0.09818576388888889
1971,Angelo Mathews,"Sri Lanka in Australia ODI Series, 2010/11",3 Nov 2010,3,3.0,2,103,77*,103.00,111.0,92.79,0,1,0,10,1,0,3,0,0,0,0,0,0,0,0,72.71935546875,82.21427734375001,0.11075954861111112
1972,Angelo Mathews,"West Indies in Sri Lanka ODI Series, 2010/11",31 Jan 2011,3,1.0,1,36,36*,-,22.0,163.63,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,72.71935546875,122.922138671875,0.09204644097222223
1973,Angelo Mathews,"ICC Cricket World Cup (in Bangladesh/India/Sri Lanka), 2010/11",20 Feb 2011,8,5.0,2,94,41*,31.33,90.0,104.44,0,0,1,10,1,0,1,0,1,0,0,2,1,0,0,33.8448388671875,113.68106933593751,0.07602322048611111
1974,Angelo Mathews,"NatWest Series [Sri Lanka in England], 2011",28 Jun 2011,5,5.0,2,164,62,54.66,180.0,91.11,0,1,0,17,2,0,0,0,5,0,0,0,0,0,0,44.252419433593744,102.39553466796875,0.09801161024305555
1975,Angelo Mathews,"Tri-Nation Tournament in Scotland, 2011",13 Jul 2011,1,1.0,0,23,23,23.00,27.0,85.18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33.62620971679687,93.78776733398438,0.09400580512152777
1976,Angelo Mathews,"Australia in Sri Lanka ODI Series, 2011",10 Aug 2011,4,4.0,0,82,35,20.50,135.0,60.74,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,27.063104858398436,77.26388366699219,0.10325290256076389
1977,Angelo Mathews,"Pakistan v Sri Lanka ODI Series (in United Arab Emirates), 2011/12",11 Nov 2011,5,5.0,1,106,61,26.50,180.0,58.88,0,1,1,4,3,0,0,0,0,0,0,0,5,0,0,26.781552429199216,68.0719418334961,0.11162645128038194
1978,Angelo Mathews,"Sri Lanka in South Africa ODI Series, 2011/12",11 Jan 2012,5,5.0,1,70,28,17.50,75.0,93.33,0,0,1,4,1,0,0,0,0,0,0,0,0,5,0,22.140776214599608,80.70097091674805,0.08081322564019097
1979,Angelo Mathews,"Commonwealth Bank Series (Australia, India, Sri Lanka in Australia), 2011/12",8 Feb 2012,8,7.0,2,206,64,41.20,220.0,93.63,0,1,0,13,2,0,4,0,0,0,0,0,0,0,0,31.670388107299807,87.16548545837402,0.09278756520104786
1980,Angelo Mathews,"Pakistan in Sri Lanka ODI Series, 2012",7 Jun 2012,5,3.0,2,90,80*,90.00,92.0,97.82,0,1,1,4,2,0,0,0,0,0,0,0,5,0,0,60.8351940536499,92.492742729187,0.09750489371163504
1981,Angelo Mathews,"India in Sri Lanka ODI Series, 2012",21 Jul 2012,5,4.0,1,105,71*,35.00,124.0,84.67,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,47.91759702682495,88.58137136459351,0.10041911352248419
1982,Angelo Mathews,"New Zealand in Sri Lanka ODI Series, 2012/13",4 Nov 2012,4,4.0,3,63,54*,63.00,68.0,92.64,0,1,1,7,0,0,0,0,0,0,0,4,0,0,0,55.458798513412475,90.61068568229675,0.07854289009457542
1983,Angelo Mathews,"Sri Lanka in Australia ODI Series, 2012/13",11 Jan 2013,5,3.0,0,79,67,26.33,94.0,84.04,0,1,1,7,0,0,5,0,0,0,0,0,0,0,0,40.89439925670624,87.32534284114837,0.09149366726950994
1984,Angelo Mathews,"Bangladesh in Sri Lanka ODI Series, 2012/13",23 Mar 2013,3,1.0,0,6,6,6.00,9.0,66.66,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,23.44719962835312,76.99267142057418,0.06074683363475497
1985,Angelo Mathews,"ICC Champions Trophy (in England), 2013",9 Jun 2013,4,3.0,0,72,51,24.00,143.0,50.34,0,1,0,3,1,0,1,0,1,0,0,1,0,0,0,23.72359981417656,63.66633571028709,0.10981786126182193
1986,Angelo Mathews,"West Indies Tri-Nation Series (India, Sri Lanka, West Indies), 2013",28 Jun 2013,5,5.0,2,149,55*,49.66,168.0,88.69,0,1,0,13,3,0,0,0,0,0,0,0,0,0,0,36.69179990708828,76.17816785514354,0.11090893063091097
1987,Angelo Mathews,"South Africa in Sri Lanka ODI Series, 2013",26 Jul 2013,3,2.0,0,37,23,18.50,42.0,88.09,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,27.59589995354414,82.13408392757177,0.09045446531545548
1988,Angelo Mathews,"New Zealand in Sri Lanka ODI Series, 2013/14",10 Nov 2013,3,2.0,1,74,74*,74.00,65.0,113.84,0,1,1,9,1,0,0,0,0,0,0,3,0,0,0,50.797949976772074,97.98704196378588,0.09939389932439441
1989,Angelo Mathews,"Pakistan v Sri Lanka ODI Series (in United Arab Emirates), 2013/14",18 Dec 2013,5,5.0,0,168,47,33.60,204.0,82.35,0,0,0,7,5,0,0,0,0,0,0,0,5,0,0,42.19897498838604,90.16852098189294,0.11769694966219721
1990,Angelo Mathews,"Sri Lanka in Bangladesh ODI Series, 2013/14",17 Feb 2014,3,3.0,2,79,56*,79.00,80.0,98.75,0,1,0,6,2,0,0,3,0,0,0,0,0,0,0,60.59948749419302,94.45926049094646,0.10329291927554304
1991,Angelo Mathews,"Asia Cup (Afghanistan, Bangladesh, India, Pakistan, Sri Lanka in Bangladesh), 2013/14",25 Feb 2014,5,5.0,4,196,74*,196.00,225.0,87.11,0,2,0,18,2,1,0,1,0,0,0,0,2,0,0,128.2997437470965,90.78463024547324,0.12664645963777152
1992,Angelo Mathews,"Sri Lanka in Ireland ODI Series, 2014",6 May 2014,1,1.0,0,30,30,30.00,53.0,56.60,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,79.14987187354825,73.69231512273662,0.1516565631522191
1993,Angelo Mathews,"Sri Lanka in England ODI Series, 2014",22 May 2014,5,5.0,1,131,42*,32.75,132.0,99.24,0,0,0,16,0,0,0,0,5,0,0,0,0,0,0,55.949935936774125,86.4661575613683,0.11982828157610954
